time,cum_d_prec,cum_d_rfal,cum_d_sfal,cum_d_rint,cum_d_sint,cum_d_rthr,cum_d_sthr,cum_d_rsno,cum_d_rnet,cum_d_smlt,cum_d_tran,cum_d_irvp,cum_d_isvp,cum_d_slvp,cum_d_snvp,cum_d_pint,cum_d_ptran,evap,flow,seep,srfl,slfl,byfl,dsfl,gwfl,vrfln,StorageSWAT,StorageWATER,BALERD_SWAT,BALERD_total
2010-01-14T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302438094080662,0.0,0.0,0.0020009204913391393,0.0,5.247542250182912,1.6306046442437765,0.33224472989940534,0.008826328044125534,0.0,0.0,0.0,0.0,0.0,0.008826328044125534,1.1253225977617543e-5,1091.8921021415044,1092.7791498292095,-8.809619700400617e-14,-2.525757381022231e-14
2010-01-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107335217274548,0.0,0.0,0.0019497392595729925,0.0,5.2698317629299805,1.6407130909242158,0.31268326098702776,0.008738616584171436,0.0,0.0,0.0,0.0,0.0,0.008738616584171436,1.1253225977617543e-5,1091.559846158379,1092.438078771266,-4.551914400963142e-15,-2.1871393585115584e-14
2010-01-16T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29364394856529175,0.0,0.0,0.0019055567938454196,0.0,5.293001271943584,1.6512268826472534,0.29554950535913715,0.00865177786782599,0.0,0.0,0.0,0.0,0.0,0.00865177786782599,1.1253225977617543e-5,1091.247151644166,1092.1166568936947,2.992051051364797e-14,1.1152190282359697e-13
2010-01-17T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27854067206371086,0.0,0.0,0.0018672360776415679,0.0,5.317037118185504,1.6621408782192968,0.2804079081413524,0.00856580321114519,0.0,0.0,0.0,0.0,0.0,0.00856580321114519,1.1253225977617543e-5,1090.951590885581,1091.8124556104679,-1.1723955140041653e-13,-1.603162047558726e-13
2010-01-18T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650878629905854,0.0,0.0,0.0018338883966824674,0.0,5.3419251536474555,1.673449682845084,0.26692175138726787,0.008480684016591489,0.0,0.0,0.0,0.0,0.0,0.008480684016591489,1.1253225977617236e-5,1090.6711717242138,1091.5234818991155,-6.716849298982197e-14,-1.4244161405940758e-13
2010-01-19T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25302172862978545,0.0,0.0,0.0018048070509137457,0.0,5.3676507627709835,1.6851476664815865,0.2548265356806992,0.008396411772174968,0.0,0.0,0.0,0.0,0.0,0.008396411772174968,1.1253225977617236e-5,1090.4042387196002,1091.2480794637113,2.7461366514103247e-13,3.4372504842394846e-13
2010-01-20T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24213211861066236,0.0,0.0,0.0017794215372147779,0.0,5.394198882638937,1.6972289781060437,0.24391154014787714,0.00831297805060072,0.0,0.0,0.0,0.0,0.0,0.00831297805060072,1.1253225977617236e-5,1090.149400930694,1090.9848565162588,-3.336775300510908e-13,-3.6942671144402084e-13
2010-01-21T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322495048137524,0.0,0.0,0.0017572651162042392,0.0,5.421554022447339,1.709687557381724,0.23400676992995664,0.008230374508427065,0.0,0.0,0.0,0.0,0.0,0.008230374508427065,1.1253225977617236e-5,1089.90547813732,1090.7326319980602,8.554268404736831e-14,6.755707104844078e-14
2010-01-22T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22323558681129213,0.0,0.0,0.001737951367882671,0.0,5.4497002825548195,1.7225171446321084,0.22497353817917481,0.008148592885230944,0.0,0.0,0.0,0.0,0.0,0.008148592885230944,1.1253225977617236e-5,1089.671460114164,1090.4903948536216,1.3375411889171573e-13,2.2074009287109675e-13
2010-01-23T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2149763957661356,0.0,0.0,0.0017211569283844957,0.0,5.478621373285204,1.735711289698842,0.21669755269452007,0.008067625002781888,0.0,0.0,0.0,0.0,0.0,0.008067625002781888,1.1253225977617236e-5,1089.4464753227587,1090.2572727225572,2.4591439995447217e-14,1.3822276656583199e-14
2010-01-24T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20737715337385396,0.0,0.0,0.0017066085669731033,0.0,5.508300633586121,1.7492633600559906,0.20908376194082706,0.007987462764224174,0.0,0.0,0.0,0.0,0.0,0.007987462764224174,1.1253225977617236e-5,1089.2297665168385,1090.0325075448602,-2.6345592374354965e-13,-2.931821452278882e-13
2010-01-25T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20035838506085457,0.0,0.0,0.001694073368120388,0.0,5.538721049602303,1.763166548426837,0.20205245842897496,0.007908098153267155,0.0,0.0,0.0,0.0,0.0,0.007908098153267155,1.1253225977617236e-5,1089.0206715016716,1089.8154363201552,9.020562075079397e-14,-2.7977620220553945e-14
2010-01-26T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19385294375363296,0.0,0.0,0.0016833511725871842,0.0,5.569865273194781,1.7774138800689352,0.19553629492622016,0.007829523233383592,0.0,0.0,0.0,0.0,0.0,0.007829523233383592,1.1253225977617236e-5,1088.8186077900168,1089.605475763573,-1.7935652962819404e-13,3.6637359812630166e-15
2010-01-27T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878037042017498,0.0,0.0,0.0016742686870913222,0.0,5.601715640419446,1.7919982198403568,0.18947797288884113,0.007751730147016009,0.0,0.0,0.0,0.0,0.0,0.007751730147016009,1.1253225977617236e-5,1088.6230602418646,1089.4021099454135,6.483702463810914e-14,-1.4910295220715852e-13
2010-01-28T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821617575902591,0.0,0.0,0.0016666748435236526,0.0,5.634254189967599,1.806912279125005,0.18382843243378275,0.007674711114790951,0.0,0.0,0.0,0.0,0.0,0.007674711114790951,1.1253225977617236e-5,1088.4335710157497,1089.2048802423776,-1.7180701306074297e-14,1.6042722705833512e-14
2010-01-29T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17688498395223345,0.0,0.0,0.0016604371057597188,0.0,5.6674626815635065,1.822148622670827,0.17854542105799318,0.0075984584347410095,0.0,0.0,0.0,0.0,0.0,0.0075984584347410095,1.1253225977617236e-5,1088.2497313300898,1089.0133770988289,1.4435674877688598e-13,1.6983636719203332e-13
